pixel number,Galactic Longitude,Galactic Latitude,FIMS FUV (CU),GALEX FUV (CU),RASS xray band2,RASS xray band5,H-alpha,E(B-V),N(H I)
3503,125.357,58.92,615.499,403.462,634.123,69.066,0.2894,0.010652,9.25E+19
3504,127.5,58.92,540.407,400.592,616.218,50.957,0.3834,0.010894,9.90E+19
3505,129.643,58.92,459.837,367.025,523.017,59.776,0.3378,0.012974,1.16E+20
3506,131.786,58.92,465.92,399.631,561.654,65.709,0.4064,0.014541,1.39E+20
3507,133.929,58.92,506.85,425.825,573.854,53.662,0.3561,0.01468,1.29E+20
3508,136.071,58.92,499.083,454.693,543.221,67.551,0.3534,0.019451,1.70E+20
3509,138.214,58.92,500.986,394.551,616.129,82.763,0.4112,0.013912,1.25E+20
3510,140.357,58.92,492.435,364.097,658.348,82.085,0.4454,0.011237,9.35E+19
3511,142.5,58.92,497.697,465.912,566.662,64.738,0.3154,0.012993,1.12E+20
3512,144.643,58.92,458.591,491.274,568.905,83.302,0.3642,0.011395,9.37E+19
3513,146.786,58.92,443.835,498.726,564.897,73.788,0.3765,0.014378,1.07E+20
3514,148.929,58.92,432.383,462.375,569.233,70.502,0.4008,0.01463,1.02E+20
3515,151.071,58.92,403.72,345.927,583.209,60.556,0.2957,0.01525,1.29E+20
3516,153.214,58.92,371.144,442.937,648.749,69.76,0.19,0.012176,1.14E+20
3517,155.357,58.92,378.773,519.261,588.376,70.525,0.2678,0.012016,1.12E+20
3518,157.5,58.92,399.535,371.242,559.9,59.106,0.5294,0.015246,1.39E+20
3519,159.643,58.92,411.553,362.185,498.843,68.208,0.5178,0.014498,1.36E+20
3520,161.786,58.92,400.235,416.701,524.46,57.077,0.5744,0.017115,1.44E+20
3521,163.929,58.92,406.292,398.882,561.63,60.496,0.5101,0.017985,1.34E+20
3522,166.071,58.92,443.887,415.191,592.482,39.349,0.7664,0.018207,1.43E+20
3523,168.214,58.92,499.629,568.339,557.422,55.459,0.8028,0.02207,1.64E+20
3524,170.357,58.92,453.744,467.708,564.765,53.008,1.076,0.01491,1.28E+20
3525,172.5,58.92,441.041,443.338,646.767,41.728,1.1084,0.012124,1.20E+20
3526,174.643,58.92,397.731,483,659.052,64.132,0.6751,0.014005,1.45E+20
3527,176.786,58.92,396.004,488.863,740.338,55.9,0.7049,0.011659,1.06E+20
3528,178.929,58.92,422.141,368.496,793.175,60.651,0.5496,0.012812,1.22E+20
3529,181.071,58.92,428.534,370.829,831.053,59.593,0.49,0.014437,1.49E+20
3530,183.214,58.92,420.877,367.499,788.438,78.843,0.5936,0.0148,1.54E+20
3531,185.357,58.92,424.138,368.748,759.986,55.811,0.5377,0.018026,1.65E+20
3532,187.5,58.92,433.706,381.87,718.688,64.173,0.4436,0.019527,1.53E+20
3533,189.643,58.92,444.665,340.459,696.876,74.111,0.4572,0.016805,1.56E+20
3534,191.786,58.92,440.422,344.26,690.893,56.279,0.4931,0.01705,2.18E+20
3535,193.929,58.92,448.57,410.017,673.552,65.948,0.5787,0.017267,1.79E+20
3536,196.071,58.92,408.414,427.626,583.13,55.591,0.6829,0.020244,1.74E+20
3537,198.214,58.92,345.446,389.501,628.067,57.221,0.5562,0.019044,1.78E+20
3538,200.357,58.92,379.964,374.679,602.177,57.826,0.5952,0.021473,1.90E+20
3539,202.5,58.92,NaN,406.818,604.843,58.659,0.6919,0.023401,2.00E+20
3540,204.643,58.92,NaN,450.195,571.977,46.303,0.6723,0.022491,1.87E+20
3541,206.786,58.92,NaN,344.566,676.798,66.251,0.6979,0.018643,1.45E+20
3542,208.929,58.92,NaN,327.259,548.828,57.916,0.7481,0.017431,1.25E+20
3543,211.071,58.92,NaN,379.739,558.407,65.643,0.738,0.020638,1.64E+20
3544,213.214,58.92,NaN,353.425,559.921,44.901,0.6198,0.02215,1.85E+20
3545,215.357,58.92,NaN,406.14,585.074,59.769,0.5989,0.022283,1.83E+20
3546,217.5,58.92,NaN,377.837,625.079,63.483,0.6754,0.023293,1.77E+20
3547,219.643,58.92,NaN,398.179,613.88,49.148,0.7388,0.023915,1.90E+20
3548,221.786,58.92,419.048,474.613,511.1,56.34,0.7064,0.028567,2.07E+20
3549,223.929,58.92,343.709,453.607,532.891,63.056,0.6229,0.026463,2.09E+20
3550,226.071,58.92,340.119,452.554,474.962,57.317,0.9747,0.026749,2.20E+20
3551,228.214,58.92,371.005,491.514,443.942,72.622,1.1481,0.027423,2.50E+20
3552,230.357,58.92,407.946,452.049,440.192,61.447,0.9501,0.026695,2.49E+20
3553,232.5,58.92,450.308,540.419,360.234,61.481,0.8801,0.029892,2.70E+20
3554,234.643,58.92,367.187,440.379,471.172,75.64,0.8482,0.021851,2.17E+20
3555,236.786,58.92,322.378,367.83,531.831,74.05,0.7716,0.018026,1.66E+20
3556,238.929,58.92,334.48,371.419,468.145,50.086,0.8595,0.021317,1.85E+20
3557,241.071,58.92,381.047,426.739,444.289,71.746,0.7287,0.029801,2.30E+20
3558,243.214,58.92,469.436,408.758,446.626,56.034,0.7263,0.024475,2.21E+20
3559,245.357,58.92,477.982,452.046,380.924,64.101,0.6789,0.027691,2.50E+20
3560,247.5,58.92,529.082,522.296,322.067,60.625,0.5099,0.034752,3.26E+20
3561,249.643,58.92,580.824,534.977,351.711,56.063,0.5662,0.041167,4.10E+20
3562,251.786,58.92,655.391,703.028,289.866,60.871,0.7723,0.071074,5.96E+20
3563,253.929,58.92,638.392,635.702,338.927,63.767,0.6178,0.050544,4.38E+20
3564,256.071,58.92,616.811,684.978,402.533,61.146,0.5056,0.051114,4.12E+20
3565,258.214,58.92,524.232,678.251,447.37,61.188,0.4074,0.03963,3.41E+20
3566,260.357,58.92,466.213,561.056,566.623,90.007,0.8364,0.030735,2.73E+20
3567,262.5,58.92,477.798,471.743,486.401,58.675,0.6766,0.029286,2.48E+20
3568,264.643,58.92,375.247,466.852,463.623,65.672,0.4974,0.02531,2.40E+20
3569,266.786,58.92,340.347,429.093,495.029,71.597,0.432,0.022702,2.31E+20
3570,268.929,58.92,320.74,421.519,468.111,61.119,0.4351,0.027648,2.38E+20
3571,271.071,58.92,311.271,397.738,466.384,73.881,0.4856,0.026865,2.31E+20
3572,273.214,58.92,302.069,376.856,504.449,69.133,0.277,0.021932,2.00E+20
3573,275.357,58.92,303.497,409.2,467.855,59.158,0.3641,0.024348,2.08E+20
3574,277.5,58.92,308.704,436.144,423.695,62.125,0.3953,0.0261,2.12E+20
3575,279.643,58.92,306.097,395.382,485.46,69.238,0.3462,0.023087,1.91E+20
3576,281.786,58.92,328.795,425.695,444.714,67.867,0.4732,0.026204,2.11E+20
3577,283.929,58.92,357.213,432.738,521.704,67.986,0.4877,0.025795,2.14E+20
3578,286.071,58.92,374.344,545.971,773.649,84.81,0.7875,0.032829,2.47E+20
3579,288.214,58.92,402.777,590.828,712.072,97.854,0.5909,0.037778,2.73E+20
3580,290.357,58.92,441.623,529.157,591.743,94.311,0.4599,0.036436,2.84E+20
3581,292.5,58.92,468.521,499.463,510.398,96.358,0.621,0.034996,2.65E+20
3582,294.643,58.92,462.85,515.869,536.668,62.765,0.6533,0.038581,2.49E+20
3583,296.786,58.92,462.619,491.683,526.879,101.076,0.657,0.031613,2.04E+20
3584,298.929,58.92,490.144,506.085,527.489,90.124,0.9312,0.028195,1.95E+20
3585,301.071,58.92,498.187,506.845,466.181,143.129,1.0983,0.026792,1.92E+20
3586,303.214,58.92,530.952,528.029,538.808,100.287,1.4353,0.023377,1.58E+20
3587,305.357,58.92,575.801,529.955,632.443,92.573,1.3756,0.019599,1.35E+20
3588,307.5,58.92,599.029,544.332,641.137,104.315,1.2323,0.027972,1.61E+20
3589,309.643,58.92,542.274,531.854,589.903,99.917,1.2524,0.029843,1.66E+20
3590,311.786,58.92,477.151,529.62,479.498,92.51,1.4324,0.025607,1.79E+20
3591,313.929,58.92,493.908,619.269,424.54,77.618,1.413,0.031371,2.06E+20
3592,316.071,58.92,544.13,597.319,462.743,92.892,1.3427,0.034704,2.04E+20
3593,318.214,58.92,615.047,619.574,470.79,88.39,1.1594,0.034627,2.21E+20
3594,320.357,58.92,655.788,639.239,387.726,80.358,1.4042,0.038703,2.65E+20
3595,322.5,58.92,686.352,629.699,473.647,102.974,1.4733,0.03668,2.44E+20
3596,324.643,58.92,672.253,714.085,410.547,78.036,1.4157,0.046007,2.76E+20
3597,326.786,58.92,657.172,554.471,414.985,83.116,1.2959,0.0345,2.34E+20
3598,328.929,58.92,583.53,544.145,449.391,57.596,1.3654,0.03286,2.17E+20
3599,331.071,58.92,547.731,493.754,429.936,81.767,1.0982,0.030803,2.29E+20
3600,333.214,58.92,513.538,487.532,425.318,78.236,0.7678,0.036538,2.65E+20
3601,335.357,58.92,487.632,495.942,495.461,87.323,0.5712,0.038539,2.54E+20
3602,337.5,58.92,475.359,529.877,467.67,72.629,0.6713,0.038045,2.51E+20
3603,339.643,58.92,480.232,551.392,585.882,97.093,0.5839,0.032725,2.44E+20
3604,341.786,58.92,468.6,547.172,476.893,88.034,0.6114,0.034795,2.57E+20
3605,343.929,58.92,532.531,602.47,524.857,96.855,0.5053,0.035973,2.53E+20
3606,346.071,58.92,483.292,542.451,587.249,101.156,0.518,0.033683,2.38E+20
3607,348.214,58.92,430.286,553.623,566.791,89.935,0.7126,0.032789,2.42E+20
3608,350.357,58.92,402.498,511.5,647.625,82.652,0.6361,0.030637,2.16E+20
3609,352.5,58.92,476.591,483.567,644.473,90.353,0.51,0.028734,2.21E+20
3610,354.643,58.92,420.596,488.392,674.208,114.18,0.4559,0.028651,2.30E+20
3611,356.786,58.92,400.273,561.476,667.045,92.127,0.6245,0.027337,2.12E+20
3612,358.929,58.92,409.076,484.838,721.848,104.774,0.5637,0.024716,1.97E+20
3613,1.047,58.16,466.631,483.445,639.007,109.097,0.5397,0.027691,1.96E+20
3614,3.14,58.16,425.755,590.937,761.242,131.962,0.5228,0.028554,1.99E+20
3615,5.233,58.16,435.862,586.716,935.376,167.798,0.5936,0.02505,1.74E+20
3616,7.326,58.16,476.787,561.719,1337.797,196.967,0.5703,0.024168,1.57E+20
3617,9.419,58.16,461.567,587.86,1013.422,183.474,0.674,0.026084,1.60E+20
3618,11.512,58.16,461.38,565.143,848.55,177.406,0.6731,0.028825,1.71E+20
3619,13.605,58.16,433.319,540.298,788.07,213.123,0.7551,0.028716,1.98E+20
3620,15.698,58.16,444.028,598.682,699.795,171.975,0.7208,0.032922,1.99E+20
3621,17.791,58.16,426.767,592.507,655.227,177.858,0.7802,0.032207,1.93E+20
3622,19.884,58.16,405.946,544.515,675.514,225.295,0.7094,0.029125,2.00E+20
3623,21.977,58.16,415.302,536.635,648.622,180.231,0.6239,0.031123,2.06E+20
3624,24.07,58.16,485.962,631.332,552.073,150.946,0.7357,0.039063,2.48E+20
3625,26.163,58.16,503.081,649.807,657.33,125.002,0.8593,0.036878,2.71E+20
3626,28.256,58.16,537.686,655.831,496.983,123.18,0.9475,0.039654,3.26E+20
3627,30.349,58.16,552.367,573.125,491.78,126.095,0.9218,0.044478,3.43E+20
3628,32.442,58.16,559.674,554.881,503.515,118.232,0.7889,0.043213,3.45E+20
3629,34.535,58.16,594.241,686.605,445.59,120.006,0.8762,0.042146,3.44E+20
3630,36.628,58.16,603.399,683.794,416.688,70.057,0.907,0.043772,3.87E+20
3631,38.721,58.16,621.097,770.431,282.172,73.136,0.798,0.0606,4.53E+20
3632,40.814,58.16,585.844,672.749,329.861,76.412,0.6281,0.043219,3.52E+20
3633,42.907,58.16,560.597,605.544,438.535,116.092,0.5795,0.033821,2.79E+20
3634,45,58.16,533.129,665.46,480.092,84.79,0.5733,0.027734,2.33E+20
3635,47.093,58.16,515.023,589.067,447.169,80.349,0.5159,0.023473,1.90E+20
3636,49.186,58.16,546.06,583.062,450,80.98,0.22,0.019524,1.66E+20
3637,51.279,58.16,582.753,589.434,406.649,80.732,0.5182,0.019564,1.86E+20
3638,53.372,58.16,578.716,546.198,458.626,71.888,0.4521,0.018753,1.67E+20
3639,55.465,58.16,484.539,643.193,455.242,58.512,0.6066,0.01941,1.53E+20
3640,57.558,58.16,448.802,554.898,491.423,65.688,0.6409,0.019425,1.47E+20
3641,59.651,58.16,447.211,549.443,564.005,80.226,0.6799,0.019567,1.40E+20
3642,61.744,58.16,437.769,480.423,515.119,57.347,0.4429,0.015395,1.38E+20
3643,63.837,58.16,457.476,549.696,508.406,63.954,0.4041,0.019394,1.56E+20
3644,65.93,58.16,452.96,637.539,489.76,72.305,0.3994,0.016983,1.64E+20
3645,68.023,58.16,454.492,630.587,511.969,71.212,0.2933,0.017017,1.57E+20
3646,70.116,58.16,456.304,625.842,555.487,67.337,0.3471,0.017713,1.58E+20
3647,72.209,58.16,504.641,632.148,553.737,67.129,0.4424,0.015695,1.51E+20
3648,74.302,58.16,500.745,579.462,486.992,76.392,0.5088,0.018187,1.88E+20
3649,76.395,58.16,505.067,564.734,481.723,67.301,0.4728,0.02019,1.79E+20
3650,78.488,58.16,516.085,556.569,522.131,74.899,0.5552,0.017163,1.66E+20
3651,80.581,58.16,529.281,641.243,502.323,83.397,0.5615,0.024279,2.15E+20
3652,82.674,58.16,529.575,694.223,452.39,63.678,0.6185,0.02745,2.43E+20
3653,84.767,58.16,541.652,528.491,498.627,69.863,0.5977,0.021784,1.92E+20
3654,86.861,58.16,531.599,596.954,479.841,60.973,0.6291,0.025608,2.10E+20
3655,88.954,58.16,537.6,536.805,560.19,69.404,0.6791,0.022731,1.90E+20
3656,91.047,58.16,490.204,518.514,719.657,65.287,0.5812,0.01218,1.09E+20
3657,93.14,58.16,489.486,526.955,698.596,75.415,0.4963,0.008671,9.55E+19
3658,95.233,58.16,522.067,549.639,767.375,74.384,0.5873,0.008056,9.33E+19
3659,97.326,58.16,572.699,619.748,709.832,70.143,0.4897,0.011226,1.12E+20
3660,99.419,58.16,652.196,NaN,722.616,67.491,0.4919,0.015511,1.51E+20
3661,101.512,58.16,580.397,438.343,697.301,82.874,0.5635,0.015787,1.56E+20
3662,103.605,58.16,544.437,600.872,798.96,66.359,0.3989,0.010944,1.15E+20
3663,105.698,58.16,535.48,552.735,820.339,71.96,0.3374,0.009793,1.13E+20
3664,107.791,58.16,538.528,479.455,764.211,53.114,0.4171,0.007238,1.09E+20
3665,109.884,58.16,530.976,441.718,878.846,57.416,0.4076,0.006563,1.04E+20
3666,111.977,58.16,500.328,457.283,753.818,71.41,0.4122,0.009889,1.65E+20
3667,114.07,58.16,506.21,449.368,723.771,60.528,0.423,0.010118,1.46E+20
3668,116.163,58.16,518.332,377.265,698.315,53.504,0.3991,0.009913,1.19E+20
3669,118.256,58.16,555.23,385.082,599.054,67.234,0.3927,0.010959,1.34E+20
3670,120.349,58.16,588.892,387.663,680.906,49.189,0.3249,0.009489,1.23E+20
3671,122.442,58.16,611.94,395.114,587.562,44.339,0.3267,0.009174,9.90E+19
3672,124.535,58.16,586.7,405.633,560.267,66.571,0.3075,0.011033,9.93E+19
3673,126.628,58.16,531.724,367.203,591.462,67.049,0.4266,0.011398,9.98E+19
3674,128.721,58.16,475.022,375.143,604.156,66.526,0.3299,0.012467,1.05E+20
3675,130.814,58.16,464.559,409.399,579.568,60.556,0.2906,0.016002,1.43E+20
3676,132.907,58.16,492.552,431.808,536.328,56.553,0.2559,0.015236,1.28E+20
3677,135,58.16,491.653,491.828,481.382,94.392,0.2313,0.020247,1.67E+20
3678,137.093,58.16,485.221,522.82,457.548,56.536,0.4009,0.027742,2.02E+20
3679,139.186,58.16,487.205,373.633,606.9,67.165,0.5627,0.011233,1.02E+20
3680,141.279,58.16,485.712,469.687,543.352,47.99,0.4954,0.011847,1.04E+20
3681,143.372,58.16,494.556,475.471,564.175,79.568,0.4656,0.013396,1.20E+20
3682,145.465,58.16,465.142,407.162,587.764,62.588,0.4012,0.012124,9.43E+19
3683,147.558,58.16,475.136,526.331,518.491,76.303,0.3493,0.013674,1.01E+20
3684,149.651,58.16,473.842,427.049,530.301,72.79,0.3226,0.01183,8.72E+19
3685,151.744,58.16,411.312,422.029,559.407,53.477,0.1453,0.011916,1.09E+20
3686,153.837,58.16,367.131,450.286,564.594,59.516,0.1008,0.009779,1.01E+20
3687,155.93,58.16,383.75,382.856,566.72,61.886,0.1798,0.011127,1.06E+20
3688,158.023,58.16,401.683,350.724,535.801,58.505,0.4637,0.014633,1.35E+20
3689,160.116,58.16,440.45,398.058,514.49,48.352,0.2992,0.019182,1.59E+20
3690,162.209,58.16,412.968,386.778,540.927,63.463,0.432,0.017344,1.51E+20
3691,164.302,58.16,416.727,370.802,581.911,66.51,0.4329,0.015889,1.40E+20
3692,166.395,58.16,447.577,412.06,589.145,70.311,0.7137,0.018858,1.39E+20
3693,168.488,58.16,461.559,425.079,560.298,49.754,0.7002,0.020014,1.41E+20
3694,170.581,58.16,428.768,447.789,616.057,66.228,1.5185,0.01562,1.26E+20
3695,172.674,58.16,425.942,409.115,648.268,51.048,1.1387,0.011081,1.26E+20
3696,174.767,58.16,402.355,422.431,734.094,57.136,0.7332,0.009854,1.14E+20
3697,176.861,58.16,419.076,490.607,754.816,50.666,0.8345,0.010146,1.04E+20
3698,178.954,58.16,401.861,392.816,775.834,80.134,0.6122,0.012245,1.11E+20
3699,181.047,58.16,405.54,364.707,872.38,82.056,0.5879,0.012331,1.44E+20
3700,183.14,58.16,397.043,374.896,827.475,73.128,0.6166,0.012612,1.43E+20
3701,185.233,58.16,394.471,347.951,859.323,69.448,0.637,0.012581,1.12E+20
3702,187.326,58.16,405.284,323.785,870.894,72.259,0.4672,0.013379,9.74E+19
3703,189.419,58.16,417.361,317.622,700.43,52.904,0.4129,0.013051,1.08E+20
3704,191.512,58.16,418.034,361.535,672.935,42.586,0.5188,0.018896,1.96E+20
3705,193.605,58.16,406.037,438.192,641.414,53.033,0.6467,0.018944,2.43E+20
3706,195.698,58.16,362.456,430.397,598.218,47.976,0.8409,0.02146,2.11E+20
3707,197.791,58.16,344.754,401.218,618.281,61.386,0.8301,0.021158,1.99E+20
3708,199.884,58.16,347.404,360.24,584.496,57.67,0.603,0.023793,2.08E+20
3709,201.977,58.16,373.06,377.922,592.584,61.869,0.7644,0.025661,2.06E+20
3710,204.07,58.16,NaN,425.895,555.225,73.3,0.631,0.024805,1.96E+20
3711,206.163,58.16,NaN,386.125,581.391,58.543,0.7465,0.021279,1.58E+20
3712,208.256,58.16,NaN,340.553,559.537,56.127,0.7714,0.017717,1.19E+20
3713,210.349,58.16,NaN,359.151,648.028,66.713,0.764,0.017691,1.34E+20
3714,212.442,58.16,NaN,367.099,540.255,59.264,0.6875,0.02207,1.68E+20
3715,214.535,58.16,NaN,407.528,532.583,58.37,0.6231,0.026684,2.10E+20
3716,216.628,58.16,NaN,394.924,573.945,57.895,0.7186,0.022869,1.85E+20
3717,218.721,58.16,NaN,425,499.07,58.668,0.8145,0.026369,2.09E+20
3718,220.814,58.16,NaN,444.804,520.585,69.249,0.9158,0.025524,1.97E+20
3719,222.907,58.16,388.056,449.646,496.925,56.361,0.8064,0.025736,2.14E+20
3720,225,58.16,373.136,482.319,475.486,60.978,0.8362,0.029033,2.34E+20
3721,227.093,58.16,382.892,499.973,454.941,61.916,1.1414,0.030378,2.64E+20
3722,229.186,58.16,420.6,442.287,454.057,49.536,1.1706,0.026539,2.47E+20
3723,231.279,58.16,478.649,513.638,418.887,60.352,1.0952,0.032381,3.09E+20
3724,233.372,58.16,417.254,506.442,439.857,50.025,1.0588,0.027253,2.91E+20
3725,235.465,58.16,349.204,421.697,464.192,51.631,0.8663,0.022121,2.16E+20
3726,237.558,58.16,330.197,362.13,574.739,64.014,0.8013,0.019635,1.72E+20
3727,239.651,58.16,366.786,417.522,456.041,63.659,1.0004,0.02712,2.19E+20
3728,241.744,58.16,430.039,417.625,398.445,63.487,1.0702,0.027567,2.42E+20
3729,243.837,58.16,484.539,428.875,416.961,60.869,1.1022,0.031015,2.73E+20
3730,245.93,58.16,531.144,517.52,354.645,93.446,0.9366,0.035686,3.21E+20
3731,248.023,58.16,556.719,572.454,302.108,67.098,0.8054,0.04032,3.79E+20
3732,250.116,58.16,598.62,652.061,304.397,50.062,0.6846,0.054334,4.94E+20
3733,252.209,58.16,711.592,715.113,304.313,57.611,0.824,0.059719,5.29E+20
3734,254.302,58.16,612.81,603.371,309.416,52.782,0.6449,0.0471,4.18E+20
3735,256.395,58.16,581.94,663.299,382.599,54.91,0.4132,0.048476,4.00E+20
3736,258.488,58.16,491.574,616.906,465.096,69.366,0.3238,0.039519,3.33E+20
3737,260.581,58.16,444.706,536.558,484.244,49.943,0.3153,0.030607,2.70E+20
3738,262.674,58.16,434.399,468.851,536.212,53.992,0.6059,0.027871,2.41E+20
3739,264.767,58.16,361.108,467.937,522.378,72.664,0.5001,0.025147,2.34E+20
3740,266.861,58.16,326.363,378.214,525.079,65.214,0.3023,0.021916,2.15E+20
3741,268.954,58.16,314.196,408.204,461.268,60,0.416,0.023729,2.14E+20
3742,271.047,58.16,310.054,423.158,459.538,57.566,0.3223,0.023376,2.16E+20
3743,273.14,58.16,303.32,395.241,470.527,78.027,0.2631,0.02132,2.00E+20
3744,275.233,58.16,314.178,404.612,433.914,68.93,0.3821,0.022942,2.00E+20
3745,277.326,58.16,323.115,420.092,453.343,85.839,0.3924,0.025864,2.11E+20
3746,279.419,58.16,331.72,440.537,432.121,67.079,0.2992,0.025346,2.21E+20
3747,281.512,58.16,342.904,451.246,431.968,72.045,0.4678,0.028916,2.44E+20
3748,283.605,58.16,371.525,469.055,456.848,64.729,0.5967,0.02896,2.45E+20
3749,285.698,58.16,390.315,527.99,570.421,70.513,0.46,0.035758,2.76E+20
3750,287.791,58.16,399.991,570.566,605.094,82.252,0.5785,0.040366,2.91E+20
3751,289.884,58.16,431.106,548.434,472.403,97.547,0.4023,0.042584,2.96E+20
3752,291.977,58.16,482.799,568.638,495.011,88.078,0.5818,0.048277,3.14E+20
3753,294.07,58.16,493.381,556.721,402.617,82.98,0.474,0.045142,2.81E+20
3754,296.163,58.16,483.84,483.214,502.744,94.412,0.7268,0.030413,2.04E+20
3755,298.256,58.16,489.497,468.797,559.062,89.71,0.826,0.02836,1.93E+20
3756,300.349,58.16,485.758,506.69,550.935,124.934,1.019,0.029088,1.92E+20
3757,302.442,58.16,495.884,578.481,432.191,123.442,1.3126,0.030291,1.93E+20
3758,304.535,58.16,550.484,562.785,573.541,108.302,1.5321,0.023046,1.54E+20
3759,306.628,58.16,601.87,549.874,680.212,142.194,1.4742,0.026297,1.59E+20
3760,308.721,58.16,634.885,588.441,471.804,78.67,1.5821,0.033556,1.92E+20
3761,310.814,58.16,565.298,553.813,524.47,79.704,1.5142,0.033955,2.01E+20
3762,312.907,58.16,533.071,607.101,475.592,100.606,1.5447,0.030958,1.98E+20
3763,315,58.16,564.991,640.652,463.308,67.032,1.2926,0.035717,2.22E+20
3764,317.093,58.16,644.742,624.317,442.171,74.929,1.2868,0.040184,2.38E+20
3765,319.186,58.16,671.037,690.795,406.783,58.784,1.2608,0.040871,2.47E+20
3766,321.279,58.16,683.147,639.133,423.826,71.671,1.4348,0.03783,2.29E+20
3767,323.372,58.16,678.322,618.631,454.051,105.696,1.5625,0.037159,2.34E+20
3768,325.465,58.16,684.78,781.809,325.48,89.58,1.6346,0.049632,3.22E+20
3769,327.558,58.16,651.353,680.032,352.282,59.801,1.5048,0.043704,3.07E+20
3770,329.651,58.16,612.476,599.806,323.787,78.37,1.5507,0.045228,2.99E+20
3771,331.744,58.16,570.187,590.966,357.659,66.626,1.1684,0.047517,3.33E+20
3772,333.837,58.16,545.53,548.562,385.714,88.709,0.9548,0.043957,3.39E+20
3773,335.93,58.16,487.133,537.169,411.236,82.506,0.6893,0.040641,2.95E+20
3774,338.023,58.16,465.205,649.311,398.01,77.764,0.8209,0.041584,3.22E+20
3775,340.116,58.16,482.717,585.809,413.343,93.924,0.626,0.041234,3.11E+20
3776,342.209,58.16,485.201,593.197,499.453,94.312,0.6822,0.037089,2.75E+20
3777,344.302,58.16,542.172,656.732,438.379,109.456,0.6746,0.046733,3.02E+20
3778,346.395,58.16,488.278,648.129,503.681,84.884,0.5662,0.040282,2.96E+20
3779,348.488,58.16,427.641,601.729,518.017,97.192,0.5526,0.032374,2.63E+20
3780,350.581,58.16,424.288,501.019,581.772,102.427,0.6588,0.030045,2.24E+20
3781,352.674,58.16,434.649,535.542,599.803,95.969,0.3688,0.028782,2.34E+20
3782,354.767,58.16,421.778,470.353,584.305,95.249,0.3503,0.029853,2.29E+20
3783,356.861,58.16,410.616,508.398,555.431,74.643,0.5403,0.030633,2.36E+20
3784,358.954,58.16,417.705,460.519,537.898,115.254,0.5458,0.029738,2.25E+20
